"gene_id","GO_ids"
"LOC116205561","GO:0005783; GO:0006511; GO:0046872; GO:0061630"
"LOC116202953","GO:0003677; GO:0005634; GO:0046983"
"LOC116214696","GO:0005634; GO:0016567; GO:0046872"
"LOC116204068","GO:0007063"
"LOC116204309",""
"LOC116200856","GO:0008168; GO:0032259"
"LOC116200382",""
"LOC116202511",""
"LOC116204433","GO:0005516"
"LOC116206093","GO:0004672; GO:0005524; GO:0016021"
"LOC116205745",""
"LOC116214047","GO:0004364; GO:0006749"
"LOC116203621","GO:0016021"
"LOC116215265",""
"LOC116205344","GO:0005484; GO:0006886; GO:0016020; GO:0016192"
"LOC116213440","GO:0000290"
"LOC116203998","GO:0004674; GO:0004712; GO:0005524; GO:0030246; GO:0048544; GO:0106310"
"LOC116205895",""
"LOC116201322","GO:0009567; GO:0110165"
"LOC116198543","GO:0030599; GO:0042545; GO:0045330; GO:0045490"
"LOC116202918","GO:0016021"
"LOC116201422","GO:0003700; GO:0005634; GO:0043565"
"LOC116204771","GO:0005525"
"LOC116198577","GO:0008168; GO:0032259; GO:0046872; GO:0060255"
"LOC116198460",""
"LOC116206407","GO:0003677; GO:0003700; GO:0005634; GO:0009873"
"LOC116199267","GO:0005634; GO:0046983"
"LOC116204318","GO:0003677; GO:0006355"
"LOC116199268","GO:0003824"
"LOC116202901","GO:0016021"
"LOC116200380","GO:0016021"
"LOC116204525","GO:0008270"
"LOC116198559","GO:0003677; GO:0003917; GO:0005694; GO:0006265; GO:0008270"
"LOC116215732",""
"LOC116200912","GO:0009881; GO:0010224; GO:0042803"
"LOC116206400","GO:0003723; GO:0003735; GO:0005737; GO:0005840; GO:0006412"
"LOC116199212","GO:0006865; GO:0016021"
"LOC116214959","GO:0016021"
"LOC116215376",""
"LOC116189090","GO:0008270; GO:0016491"
"LOC116205343","GO:0003677; GO:0005634; GO:0008270"
"LOC116209665","GO:0006869; GO:0008289; GO:0012505; GO:0016021; GO:0043231; GO:0046872"
"LOC116198954","GO:0003677; GO:0003700; GO:0005634; GO:0009873"
"LOC116199423",""
"LOC116198858",""
"LOC116202019","GO:0016491; GO:0046872"
"LOC116207555",""
"LOC116196986","GO:0004672; GO:0005524; GO:0016021"
"LOC116200678","GO:0004176; GO:0004222; GO:0005524; GO:0016020"
"LOC116196507","GO:0000160; GO:0005829; GO:0009736"
"LOC116205249",""
"LOC116198461","GO:0003677; GO:0005634; GO:0006260; GO:0006275; GO:0030337"
"LOC116213669",""
"LOC116205677",""
"LOC116210474","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116210475",""
"LOC116199716","GO:0006839; GO:0016021; GO:0031966"
"LOC116194132","GO:0016021"
"LOC116203329","GO:0006629"
"LOC116201538","GO:0009055; GO:0016021"
"LOC116208928",""
"LOC116190029",""
"LOC116190033",""
"LOC116190064",""
"LOC116213614","GO:0005576; GO:0060320"
"LOC116213612","GO:0005576; GO:0060320"
"LOC116197087","GO:0043622"
"LOC116203437","GO:0016021"
"LOC116202046","GO:0016021"
"LOC116211818","GO:0005634; GO:0046983"
"LOC116193858","GO:0016787"
"LOC116216087","GO:0008194"
"LOC116187366","GO:0008194"
"LOC116211889","GO:0006355; GO:0030015"
"LOC116195470","GO:0004601"
"LOC116195468",""
"LOC116197838","GO:0003860"
"LOC116212656","GO:0003950"
"LOC116215538",""
"LOC116187886","GO:0016021"
"LOC116216008",""
"LOC116199705",""
"LOC116201172",""
"LOC116210281",""
"LOC116201760",""
"LOC116189120",""
"LOC116187587","GO:0003700; GO:0005634"
"LOC116208727","GO:0004842; GO:0046621"
"LOC116210718",""
"LOC116207502","GO:0004326; GO:0005524"
"LOC116211787","GO:0005886; GO:0008519; GO:0016021"
"LOC116200338",""
"LOC116205334",""
"LOC116195262",""
"LOC116212411","GO:0005769; GO:0005886; GO:0015095; GO:0016021"
"LOC116216011","GO:0006364"
"LOC116200357","GO:0008194"
"LOC116200917",""
"LOC116191931","GO:0005634"
"LOC116209167","GO:0003676"
"LOC116192087","GO:0003677; GO:0003700; GO:0005634"
"LOC116208480","GO:0004672; GO:0005524; GO:0016021"
"LOC116197489","GO:0004672; GO:0005509; GO:0005524"
"LOC116196120","GO:0003924; GO:0005200; GO:0005525; GO:0005874; GO:0007017"
"LOC116195572",""
"LOC116195584","GO:0005509; GO:0009507; GO:0009654; GO:0015979; GO:0019898"
"LOC116198787","GO:0000325; GO:0005774; GO:0015369; GO:0016021"
"LOC116199372","GO:0043130"
"LOC116207770",""
"LOC116213732","GO:0030410; GO:0030418"
"LOC116198466","GO:0005634; GO:0006355; GO:0008270"
"LOC116201346",""
"LOC116195930",""
"LOC116196317",""
"LOC116196831","GO:0003677; GO:0003700; GO:0005634"
"LOC116196895",""
"LOC116196316",""
"LOC116198792",""
"LOC116208939",""
"LOC116213804",""
"LOC116208660","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116208920","GO:0006520; GO:0016829"
"LOC116198961","GO:0106306; GO:0106307"
"LOC116207169","GO:0003723"
"LOC116206998",""
"LOC116204848","GO:0005773; GO:0015031; GO:0016021"
"LOC116189157",""
"LOC116198924","GO:0003899; GO:0006351; GO:0046983"
"LOC116196796","GO:0008270"
"LOC116195883","GO:0016791"
"LOC116199538",""
"LOC116196127","GO:0001522; GO:0003723; GO:0006364; GO:0009982"
"LOC116195581","GO:0004672; GO:0004722; GO:0005524"
"LOC116198645","GO:0005737; GO:0006606; GO:0031267"
"LOC116193505","GO:0003779; GO:0007015; GO:0010119"
"LOC116198923",""
"LOC116194936","GO:0016021"
"LOC116208543","GO:0016020; GO:0035091; GO:0043130; GO:0043328"
"LOC116190201",""
"LOC116200350",""
"LOC116196613","GO:0003700"
"LOC116207627","GO:0016021; GO:0044238; GO:0071704"
"LOC116200667",""
"LOC116203825","GO:0004672; GO:0004842; GO:0005524"
"LOC116200664","GO:0051301"
"LOC116195010",""
"LOC116209271","GO:0008418; GO:0070773"
"LOC116196291","GO:0005737; GO:0005819; GO:0005874; GO:0051225; GO:0051301; GO:0070652"
"LOC116214222","GO:0003677; GO:0003700; GO:0005634"
"LOC116201943","GO:0004222; GO:0016021; GO:0071586"
"LOC116188941","GO:0016491"
"LOC116196292","GO:0008168; GO:0032259"
"LOC116201030","GO:0005524; GO:0005829; GO:0006457; GO:0016887; GO:0051082"
"LOC116196290","GO:0097573"
"LOC116196445","GO:0004713; GO:0005524; GO:0005886"
"LOC116196294","GO:0000266; GO:0005741; GO:0016021; GO:0016559"
"LOC116195548","GO:0005509"
"LOC116195186",""
"LOC116197267","GO:0003677; GO:0005634"
"LOC116197897",""
"LOC116199780","GO:0006839; GO:0016021; GO:0031966"
"LOC116196836","GO:0016021; GO:0019706"
"LOC116199684",""
"LOC116193809",""
"LOC116199584",""
"LOC116195831","GO:0005768; GO:0007034"
"LOC116209851","GO:0003824; GO:0009058"
"LOC116215139",""
"LOC116190166","GO:0016021"
"LOC116196447","GO:0004672; GO:0005524"
"LOC116208336","GO:0005737; GO:0008270"
"LOC116209855","GO:0004842"
"LOC116203835",""
"LOC116207508","GO:0003676; GO:0005730; GO:0006364; GO:0006397"
"LOC116206658","GO:0003735; GO:0005840; GO:0006412"
"LOC116195185","GO:0004725; GO:0008138; GO:0009734; GO:0009738; GO:0033549; GO:0043407"
"LOC116202275",""
"LOC116197484","GO:0016021"
"LOC116193990","GO:0004674; GO:0005524"
"LOC116214467",""
"LOC116188714","GO:0005576; GO:0060320"
"LOC116194922","GO:0016021"
"LOC116194659","GO:0004449; GO:0006099; GO:0043229"
"LOC116190229","GO:0016021"
"LOC116207975","GO:0016021"
"LOC116196815","GO:0007165"
"LOC116195448","GO:0005783; GO:0030433; GO:0030968"
"LOC116202400","GO:0016021"
"LOC116196382","GO:0003677; GO:0006355"
"LOC116197799","GO:0097573"
"LOC116198193","GO:0000981; GO:0005634; GO:0043565"
"LOC116195449","GO:0005783; GO:0005794; GO:0030008; GO:0048193"
"LOC116205221","GO:0003676"
"LOC116210010","GO:0006952"
"LOC116206467",""
"LOC116201465","GO:0003953; GO:0007165"
"LOC116202006","GO:0004129; GO:0005751"
"LOC116196437","GO:0003700; GO:0005634; GO:0045893"
"LOC116206777","GO:0016021"
"LOC116196369","GO:0016021"
"LOC116196558",""
"LOC116197467","GO:0045087; GO:0050793"
"LOC116193961","GO:0008194"
"LOC116194624","GO:0003677; GO:0003700; GO:0005634; GO:0009873"
"LOC116197269",""
"LOC116193965","GO:0003700; GO:0009960"
"LOC116194612","GO:0003743"
"LOC116195836","GO:0008194"
"LOC116194627","GO:0003677; GO:0003700; GO:0005634"
"LOC116195542","GO:0016021"
"LOC116194121","GO:0003735; GO:0005739; GO:0005840; GO:0032543"
"LOC116195006",""
"LOC116196538","GO:0003680"
"LOC116214639","GO:0003729; GO:0030154"
"LOC116190467","GO:0009908; GO:0030154"
"LOC116215206","GO:0009908; GO:0030154"
"LOC116214758","GO:0003680; GO:0005634"
"LOC116187438",""
"LOC116193173",""
"LOC116215140","GO:0003677; GO:0005634"
"LOC116206698","GO:0004867; GO:0009611"
"LOC116212549",""
"LOC116200377","GO:0005769; GO:0005886; GO:0015095; GO:0016021"
"LOC116194588","GO:0003779; GO:0005737; GO:0005885; GO:0030833; GO:0034314"
"LOC116199624","GO:0000166; GO:0003899; GO:0005634; GO:0006352; GO:0030880"
"LOC116189537",""
"LOC116189554","GO:0003735; GO:0005840; GO:0006412"
"LOC116213285","GO:0003677; GO:0005634; GO:0046983"
"LOC116210142","GO:0009734; GO:0016021; GO:0055085; GO:0060918"
"LOC116196368",""
"LOC116199250","GO:0005773; GO:0009058; GO:0016844"
"LOC116215084","GO:0016491"
"LOC116213097",""
"LOC116197058",""
"LOC116196677","GO:0016874"
"LOC116200659","GO:0004672; GO:0005524"
"LOC116194829","GO:0003824; GO:0005975; GO:0030246"
"LOC116201985","GO:0003729; GO:0005634; GO:0005737; GO:0006396"
"LOC116200119","GO:0016021"
"LOC116213834","GO:0047834"
"LOC116215066","GO:0005886; GO:0016021"
"LOC116210946",""
"LOC116210998","GO:0001228; GO:0016602; GO:0043565; GO:0046982"
"LOC116211041","GO:0003677; GO:0003713; GO:0005634; GO:0060261"
"LOC116197990","GO:0005634"
"LOC116210996",""
"LOC116189637","GO:0003723"
"LOC116204053","GO:0005975; GO:0042973"
"LOC116213520","GO:0016021"
"LOC116199249",""
"LOC116188032",""
"LOC116195819","GO:0003723"
"LOC116188187","GO:0005381; GO:0016021"
"LOC116211622","GO:0016021"
"LOC116197998","GO:0008168; GO:0032259; GO:0046872"
"LOC116189539","GO:0006952"
"LOC116213526",""
"LOC116189464",""
"LOC116216090","GO:0016567"
"LOC116201514","GO:0003677; GO:0006355"
"LOC116211508",""
"LOC116195562",""
"LOC116215502","GO:0005198; GO:0006886; GO:0016192; GO:0030130; GO:0030132"
"LOC116192650","GO:0046872"
"LOC116192649",""
"LOC116188452","GO:0003677"
"LOC116195505",""
"LOC116195560",""
"LOC116192161",""
"LOC116196913","GO:0016021; GO:0022857"
"LOC116211901",""
"LOC116187416","GO:0004672; GO:0005524"
"LOC116206108","GO:0003924; GO:0005525"
"LOC116195600",""
"LOC116200722","GO:0005634; GO:0005737; GO:0018025"
"LOC116197961","GO:0004356; GO:0005524; GO:0006542"
"LOC116205265",""
"LOC116187333","GO:0003723"
"LOC116195301","GO:0006952; GO:0016021"
"LOC116209486","GO:0004252; GO:0006465; GO:0006627; GO:0042720"
"LOC116211596","GO:0005634; GO:0046983"
"LOC116192959","GO:0006886; GO:0031267"
"LOC116201067","GO:0005509"
"LOC116195422","GO:0004222; GO:0016021; GO:0031969"
"LOC116201843",""
"LOC116194798",""
"LOC116213929","GO:0046872"
"LOC116193308","GO:0000325; GO:0005774; GO:0015369; GO:0016021"
"LOC116193994","GO:0005840"
"LOC116195235",""
"LOC116197288",""
"LOC116197487","GO:0000139; GO:0004190; GO:0005789; GO:0007219; GO:0016021; GO:0016485"
"LOC116198159",""
"LOC116194795","GO:0016021; GO:0016874"
"LOC116193080","GO:0005739; GO:0045277"
"LOC116207103","GO:0005739; GO:0005840"
"LOC116190057","GO:0005886; GO:0016021"
"LOC116195908","GO:0005765"
"LOC116194265","GO:0006886; GO:0016020; GO:0016192; GO:0046872"
"LOC116198890",""
"LOC116194932",""
"LOC116196734",""
"LOC116195032",""
"LOC116198452","GO:0005737; GO:0016021; GO:0043231; GO:0051179"
"LOC116209576","GO:0046872"
"LOC116213930","GO:0005749"
"LOC116213367",""
"LOC116210513","GO:0009737"
"LOC116207329",""
"LOC116207328",""
"LOC116206662","GO:0017183; GO:0046872"
"LOC116197406","GO:0005509; GO:0009507; GO:0009654; GO:0015979; GO:0019898"
"LOC116193865",""
"LOC116201705","GO:0003723"
"LOC116197555",""
"LOC116211424","GO:0016021; GO:0055085"
"LOC116208288","GO:0016788"
"LOC116200943",""
"LOC116201303","GO:0005634; GO:0045892"
"LOC116211986","GO:0004045"
"LOC116208537",""
"LOC116188078","GO:0003723; GO:0005737; GO:0043229"
"LOC116197630",""
"LOC116189547","GO:0003677; GO:0005634; GO:0006260; GO:0006281; GO:0006310"
"LOC116196160","GO:0008080"
"LOC116196096",""
"LOC116195802","GO:0006886; GO:0009705; GO:0016192; GO:0030897; GO:0033263; GO:0046872"
"LOC116196609",""
"LOC116195715","GO:0005874; GO:0006914; GO:0016020"
"LOC116195002","GO:0004857; GO:0030599; GO:0042545; GO:0045330; GO:0045490"
"LOC116193727","GO:0005789; GO:0006886; GO:0006888; GO:0008270; GO:0030127"
"LOC116195567","GO:0004729; GO:0006782; GO:0009507"
"LOC116197952",""
"LOC116196159","GO:0016021; GO:0046872"
"LOC116197913",""
"LOC116195698","GO:0016021"
"LOC116195134",""
"LOC116192971","GO:0003993; GO:0006950; GO:0046872"
"LOC116195697","GO:0003735; GO:0005840; GO:0006412; GO:0019843"
"LOC116202382",""
"LOC116202416",""
"LOC116212767","GO:0006865; GO:0016021"
"LOC116215599","GO:0016021"
"LOC116215742","GO:0000502; GO:0006281; GO:0016504; GO:0070577; GO:0070628"
"LOC116215741","GO:0016021"
"LOC116195727",""
"LOC116214921","GO:0004672; GO:0005524"
"LOC116196201","GO:0005777; GO:0010468"
"LOC116212896",""
"LOC116212700","GO:0009507"
"LOC116202615",""
"LOC116213235","GO:0003824"
"LOC116204417","GO:0000160; GO:0003677"
"LOC116202526","GO:0003677; GO:0003700; GO:0005634"
"LOC116204415",""
"LOC116204430","GO:0000062; GO:0008289"
"LOC116200944","GO:0003824; GO:0005730; GO:0006396; GO:0042254"
"LOC116215743","GO:0006865; GO:0016021"
"LOC116214922","GO:0006862; GO:0016021; GO:0055085"
"LOC116190213","GO:0046872"
"LOC116190210","GO:0046872"
"LOC116211013","GO:0046872"
"LOC116192100","GO:0004722"
"LOC116192179","GO:0009506"
"LOC116206240","GO:0016740"
"LOC116211549",""
"LOC116206103","GO:0005506; GO:0016705; GO:0031418; GO:0051213"
"LOC116206842","GO:0000027; GO:0000470; GO:0005730; GO:0019843"
"LOC116215302","GO:0015299; GO:0016021"
"LOC116206314","GO:0003735; GO:0005840; GO:0006412"
"LOC116208911",""
"LOC116202870","GO:0016021"
"LOC116212550",""
"LOC116187290",""
"LOC116204413","GO:0005576; GO:0060320"
"LOC116214090","GO:0003854; GO:0005789; GO:0006694; GO:0016021"
"LOC116210807","GO:0016021"
"LOC116213795",""
"LOC116198494",""
"LOC116200257",""
"LOC116211896","GO:0003729; GO:0003735; GO:0005829; GO:0005840; GO:0006412; GO:0019843"
"LOC116202066","GO:0016462"
"LOC116209970","GO:0004807; GO:0006096"
"LOC116214739",""
"LOC116212856","GO:0003723"
"LOC116199680","GO:0006886; GO:0009527; GO:0015450"
"LOC116197882",""
"LOC116190235","GO:0006629; GO:0008374; GO:0016021"
"LOC116190336",""
"LOC116195130","GO:0003700"
"LOC116194366","GO:0047918; GO:0051287"
"LOC116211282",""
"LOC116212349","GO:0003677; GO:0003700; GO:0005634; GO:0046983"
"LOC116188876","GO:0005576; GO:0060320"
"LOC116210013","GO:0009507; GO:0016279; GO:0030785"
"LOC116197054",""
"LOC116211655","GO:0008270"
"LOC116211661",""
"LOC116211657","GO:0005524; GO:0016021; GO:0102485; GO:0102486; GO:0102487; GO:0102488; GO:0102489; GO:0102490; GO:0102491"
"LOC116211662",""
"LOC116211652","GO:0046872"
"LOC116211656",""
"LOC116212252","GO:0004674; GO:0005524"
"LOC116212451",""
"LOC116192201","GO:0003700"
"LOC116195171","GO:0005789; GO:0016021"
"LOC116212251","GO:0016021"
"LOC116215294",""
"LOC116188597",""
"LOC116189304","GO:0002833; GO:0004519; GO:0031349; GO:0032103; GO:0050778"
"LOC116213127",""
"LOC116188232","GO:0005634; GO:0006352"
"LOC116187956","GO:0004190"
"LOC116188402","GO:0003677; GO:0046872"
"LOC116192191","GO:0003723"
"LOC116211341",""
"LOC116212201","GO:0003676; GO:0004523; GO:0016021"
"LOC116193672","GO:0005576"
"LOC116196161","GO:0004252"
"LOC116197938","GO:0000276; GO:0015078; GO:0015986; GO:0016021"
"LOC116194984","GO:0016021"
"LOC116212198","GO:0005576"
"LOC116212183","GO:0005576"
"LOC116208544","GO:0006357; GO:0007049; GO:0016538; GO:0051301"
"LOC116207674",""
"LOC116208438","GO:0005743; GO:0006850; GO:0016021"
"LOC116215864","GO:0046872"
"LOC116200175","GO:0016021"
"LOC116214161","GO:0005634; GO:0006355; GO:0008168; GO:0032259"
"LOC116195663",""
"LOC116195922","GO:0051920"
"LOC116188638","GO:0000250; GO:0005811; GO:0016104; GO:0042300"
"LOC116214872","GO:0009055; GO:0016021"
"LOC116212623","GO:0008276"
"LOC116214804",""
"LOC116214001",""
"LOC116214006","GO:0003700"
"LOC116207525","GO:0005634"
"LOC116188176","GO:0001522; GO:0003723; GO:0008033; GO:0106029"
"LOC116214715","GO:0016779"
"LOC116194961","GO:0008271; GO:0015293; GO:0016021"
"LOC116215488",""
"LOC116215157",""
"LOC116213552",""
"LOC116208352",""
"LOC116197943","GO:0003735; GO:0006412; GO:0015935; GO:0019843"
"LOC116206616",""
"LOC116207402",""
"LOC116206816","GO:0006869; GO:0008289"
"LOC116187606","GO:0005730; GO:0030515; GO:0031428; GO:0032040; GO:0042254"
"LOC116187661",""
"LOC116212932","GO:0000159; GO:0019888"
"LOC116213118",""
"LOC116206922","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116207396",""
"LOC116200009",""
"LOC116213270",""
"LOC116208554","GO:0004842; GO:0007166"
"LOC116200203","GO:0002151; GO:0031011; GO:0071339"
"LOC116200979","GO:0004571; GO:0005509; GO:0005975; GO:0016020"
"LOC116213798","GO:0110165"
"LOC116200293",""
"LOC116200294",""
"LOC116215536","GO:0004674; GO:0005524"
"LOC116200190",""
"LOC116202315",""
"LOC116201449","GO:0000145; GO:0006887; GO:0015031"
"LOC116201882","GO:0016021"
"LOC116195160",""
"LOC116211979",""
"LOC116206294",""
"LOC116203032","GO:0016021"
"LOC116202068",""
"LOC116201190",""
"LOC116209992",""
"LOC116208315","GO:0097573"
"LOC116208314","GO:0005524; GO:0009536; GO:0016021; GO:0140359"
"LOC116207387","GO:0016021"
"LOC116209687","GO:0000287; GO:0008897"
"LOC116202625","GO:0006952"
"LOC116207399","GO:0004190; GO:0006629"
"LOC116193487","GO:0000220; GO:0015078; GO:0016021"
"LOC116198031","GO:0015297; GO:0016021; GO:0042910"
"LOC116193464","GO:0003723"
"LOC116214312","GO:0047631; GO:0047734"
"LOC116195478","GO:0016021; GO:0030247"
"LOC116213976","GO:0004674; GO:0005524"
"LOC116213978","GO:0016021"
"LOC116196084","GO:0003677; GO:0005634; GO:0006355"
"LOC116195656","GO:0003953; GO:0006952; GO:0007165; GO:0009536; GO:0016021; GO:0043531"
"LOC116199920","GO:0000287; GO:0003677; GO:0005654; GO:0005730; GO:0005739; GO:0006284; GO:0008409; GO:0017108; GO:0043137"
"LOC116203022","GO:0004077; GO:0006464"
"LOC116214911","GO:0008194"
"LOC116214908","GO:0005886"
"LOC116214459","GO:0006952; GO:0043531"
"LOC116188860","GO:0016788"
"LOC116196230",""
"LOC116196900","GO:0005975; GO:0016301; GO:0016773"
"LOC116192710","GO:0008270"
"LOC116208064","GO:0006952; GO:0043531"
"LOC116202632","GO:0003677; GO:0003700; GO:0005634"
"LOC116197917","GO:0003735; GO:0005737; GO:0005840; GO:0006412"
"LOC116213975",""
"LOC116207007","GO:0009055"
"LOC116208560",""
"LOC116193468","GO:0016021; GO:0016192; GO:0043231"
"LOC116203012","GO:0005524; GO:0009536; GO:0016021; GO:0140359"
"LOC116209605",""
"LOC116214488",""
"LOC116208562",""
"LOC116209641",""
"LOC116187839",""
"LOC116195508","GO:0003953; GO:0006952; GO:0007165; GO:0016021; GO:0043531"
"LOC116193277","GO:0016021"
"LOC116196513",""
"LOC116196756","GO:0005789; GO:0016021"
"LOC116215905","GO:0003677; GO:0003899; GO:0005666; GO:0006383"
"LOC116190237","GO:0004672; GO:0005524"
"LOC116207669","GO:0005886; GO:0016021"
"LOC116209339","GO:0032875"
"LOC116209338","GO:0009639"
"LOC116208790","GO:0003723"
"LOC116208565","GO:0003779; GO:0015629; GO:0030042"
"LOC116209480","GO:0015299; GO:0016021"
"LOC116207428","GO:0006464; GO:0016740; GO:0046872; GO:0140096"
"LOC116197557","GO:0016787"
"LOC116207565","GO:0006950; GO:0010033; GO:1901700"
"LOC116207599",""
"LOC116213017","GO:0045927"
"LOC116205300",""
"LOC116203228",""
"LOC116204996","GO:0005789; GO:0006621; GO:0015031; GO:0016021; GO:0046923"
"LOC116194737","GO:0004322; GO:0006826; GO:0006879; GO:0008199; GO:0009507"
"LOC116194733","GO:0016791"
"LOC116195512",""
"LOC116196925","GO:0005838; GO:0008237; GO:0070122"
"LOC116195129","GO:0005789; GO:0012507; GO:0016021; GO:0033116; GO:0070072"
"LOC116208201","GO:0003723"
"LOC116195586","GO:0006862; GO:0016021; GO:0055085"
"LOC116198178","GO:0003735; GO:0005829; GO:0005840; GO:0006412"
"LOC116209171","GO:0005737"
"LOC116206591","GO:0016021"
"LOC116207429",""
"LOC116210829","GO:0047617"
